,movie_id,title,tags
2647,253450,The Assassin,action drama histori shuqi nieyinniang changchen tianji'an nikkihsieh concubinehuji houhsiao-hsien a femal assassin dure the tang dynasti who begin to question her loyalti when she fall in love with one of her targets. assassin tangdynasti ancientchina wuxia slowcinema
2648,9104,Buffalo Soldiers,"drama comedi war crime thriller joaquinphoenix rayelwood edharri colonelberman scottglenn sergeantle gregorjordan set just befor the fall of the berlin wall in 1989, sgt. ray elwood is an american soldier station at a german armi camp. a soldier becaus a judg gave him a choic between the armi and jail, ray spend much of hi free time cook cocain for the mps. when a soldier die and a toxicolog screen show an alarm level of illeg narcotics, someon is sent in to investigate. germani corrupt sex basedonnovel investig armi polic base drug rogu"
2649,11190,The Return,thriller drama mysteri vladimirgarin andrey konstantinlavronenko father nataliyavdovina mother andreyzvyagintsev a stori of two russian boy whose father suddenli return home after a 12-year absence. he take the boy on a holiday to a remot island on a lake that turn into a test of manhood of almost mythic proportions. return brother heavyrain speedo journal
2650,16353,Ong Bak 2,adventur action thriller tonyjaa tien sarunyuwongkrachang rajasenalord sorapongchatre chernang tonyjaa pannarittikrai moment from death a young man is rescu by a renown warrior. realiz unsurpass physic potenti in the young boy he train him into the most danger man alive. as he becom a young man he goe on a lone mission of vengeanc against the viciou slave trader who enslav him as a youth and the treacher warlord who kill hi father. sequel
2651,23759,Centurion,"adventur action drama michaelfassbend centurionquintusdia olgakurylenko etain davidmorrissey botho neilmarshal britain, a.d. 117. quintu dias, the sole survivor of a pictish raid on a roman frontier fort, march north with gener virilus' legendari ninth legion, under order to wipe the pict from the face of the earth and destroy their leader, gorlacon. romanempir ancientrom ancientworld violenc britain behindenemylin solesurvivor"
2652,24206,Silent Trigger,"drama action thriller dolphlundgren waxman ginabellman clegg conraddunn klein russellmulcahi waxman is a former special forc soldier who is now work as a heavili arm assassin for a top secret govern agency. when a covert mission goe terribl wrong, waxman and fellow assassin clegg becom that agency' prime targets."
2653,10185,The Midnight Meat Train,"mysteri drama crime thriller horror bradleycoop leonkaufman vinniejon mahogani brookeshield susanhoff ryûheikitamura the photograph leon live with hi girlfriend and waitress maya wait for a chanc to get in the photo business. when maya contact their friend jurgis, he schedul a meet for leon with the success owner of art galleri susan hoff; she analyz leon' work and ask him to improv the qualiti of hi photos. dure the night, the upset leon decid to wander on the street take pictur with hi camera, and he follow three punk down to the subway station; when the gang attack a young woman, leon defend her and the guy move on. on the next morning, leon discov that the woman is missing. he goe to the polic station, but detect lynn hadley doe not give much attent to him and discredit hi statement. leon becom obsess to find what happen with the stranger and he watch the subway station. when he see the eleg butcher mahogani in the train, leon believ he might be a murder and stalk him everywhere, in the begin of hi journey to the darkness. photograph butcher vegetarian midnight bloodsplatt gore stalk diner decapit blood violenc subwaytrain verylittledialogu"
2654,75033,Winnie Mandela,drama eliaskotea coloneldevri terrencehoward nelsonmandela jenniferhudson winniemandela darrelljamesroodt a drama that chronicl the life of winni mandela from her childhood through her marriag and her husband' incarceration. biographi nelsonmandela
2655,74536,The Son of No One,drama thriller crime channingtatum jonathanwhit alpacino detectivestanford juliettebinoch laurenbridg ditomontiel a rooki cop is assign to the 118 precinct in the same district where he grew up. the precinct captain start receiv letter about two unsolv murder that happen mani year ago in the hous project when the rooki cop wa just a kid. these letter bring back bad memori and old secret that begin to threaten hi career and break up hi family.
2656,31668,All The Queen's Men,"action comedi drama histori mattleblanc o'rourk eddieizzard toni jamescosmo archi stefanruzowitzki a mismatch team of british special servic agent led by an american must infiltrate, in disguise, a female-run enigma factori in berlin and bring back the decod devic that will end the war. transvest worldwarii"
2657,13501,The Good Night,"comedi drama romanc fantasi music penélopecruz anna/melodia martinfreeman garyshal gwynethpaltrow dorashal jakepaltrow gary, a musician, is trap in an unhappi relationship with hi live-in lover, dora. he becom enthral with a beauti seductress who enter hi dreams, and tri to control hi dream-stat so he can spend more and more time with her. when gari see hi mysteri woman' face on a bu billboard, he discov she is real, and fate bring him an opportun to meet her. dream midlifecrisi luciddream"
2658,15208,Bathory: Countess of Blood,"drama fantasi annafriel elizabethbathori karelroden jurajthurzo hansmatheson caravaggio jurajjakubisko bathori is base on the legend surround the life and deed of countess elizabeth bathori known as the greatest murderess in the histori of mankind. contrari to popular belief, elizabeth bathori wa a modern renaiss woman who ultim fell victim to men aspir for power and wealth. sex legend countess"
2659,172391,Khumba,anim adventur famili jaket.austin khumba(voice) liamneeson phango(voice) stevebuscemi skalk(voice) anthonysilverston a half-strip zebra is blame for the drought and leav hi herd in search of hi miss stripes. he is join on hi quest by an overprotect wildebeest and a flamboy ostrich; they defeat the tyrann leopard and save hi herd. 3d khumba
2660,262543,Automata,"thriller sciencefict antoniobandera jacqvaucan birgittehjortsørensen rachelvaucan dylanmcdermott wallac gabeibáñez jacq vaucan, an insur agent of roc robot corporation, routin investig the case of manipul a robot. what he discov will have profound consequ for the futur of humanity. artificialintellig rain futur dystopia robot ecolog desert childhitman"
2661,9288,Dungeons & Dragons: Wrath of the Dragon God,"action adventur fantasi brucepayn damodar markdymond berek clemencyburton-hil melora gerryl due to a curs from hi former master profion, damodar surviv hi death by ridley freeborn as an undead entiti in pursuit of an evil artifact for some hundr years, so that he might be capabl of unleash unstopp destruct on izmir and the descend of those who caus hi demise. fighter royalti curs dragon"
2663,20083,Shinjuku Incident,"drama action thriller crime jackiechan steelhead naototakenaka inspectorkitano danielwu jie derekyeetung-s iron zhao aka steelhead, a truck repairman from china' northeast, and settl down as an illeg immigr in tokyo. after a seri of run-in with the yakuza, he rise to power as the don of chines illeg immigrants. however, thing get out of control when he' foolish enough to believ in clean getaway in a world that offer none, and soon come to seal hi own fate. drugsteal yakluza shinjuku criminalsynd taiwanes"
2664,40880,Pandaemonium,"drama foreign linusroach samueltaylorcoleridg johnhannah williamwordsworth samanthamorton saracoleridg julientempl set in england dure the earli 19th century, pandaemonium evok late-1960 america in it depict of the relationship between samuel taylor coleridg (linu roach) and william wordsworth (john hannah). instead of go to vietnam, wordsworth goe off to fight against the french while coleridg stay at home and promot utopianism. after the war, the poet live and work togeth with coleridge' wife, sara (samantha morton), and wordsworth' sister, dorothi (emili woof). at first thi commun arrang work to the advantag of coleridge--who doe some of hi best write while wordsworth stagnates--until coleridg becom addict to opium. wordsworth, meanwhile, doesn't find hi voic until he abandon hi friend. in 20th-centuri vernacular, wordsworth is the yuppie, coleridg the hippie."
2665,137,Groundhog Day,"romanc fantasi drama comedi billmurray philconnor andiemacdowel rita chriselliott larri haroldrami a narcissist tv weatherman, along with hi attractive-but-dist produc and mawkish cameraman, is sent to report on groundhog day in the small town of punxsutawney, where he find himself repeat the same day over and over. dejavu groundhog weatherforecast telecast pennsylvania alarmclock winter timewarp timeloop cultfilm existenti groundhogday"
2666,264999,Magic Mike XXL,"comedi drama music channingtatum mike mattbom ken joemanganiello bigdickrichi gregoryjacob three year after mike bow out of the stripper life at the top of hi game, he and the remain king of tampa hit the road to myrtl beach to put on one last blow-out performance. malefriendship stripclub roadtrip stripteas strip"
2667,454,Romeo + Juliet,"drama romanc leonardodicaprio romeo clairedan juliet johnleguizamo tybalt bazluhrmann in director baz luhrmann' contemporari take on william shakespeare' classic tragedy, the montagu and capulet have move their ongo feud to the swelter suburb of verona beach, where romeo and juliet fall in love and secretli wed. though the film is visual modern, the bard' dialogu remains. shakespear forbiddenlov gunviol starcrossedlov shakespeareinmoderndress teenagerom masquerad shakespeare'sromeoandjuliet gangstergrip"
2668,53457,Sarah's Key,"drama war kristinscottthoma juliajarmond nielsarestrup julesdufaur frédéricpierrot bertrandtezac gillespaquet-brenn on the night of 16 juli 1942, ten year old sarah and her parent are be arrest and transport to the velodrom d'hiver in pari where thousand of other jew are be send to get deported. sarah howev manag to lock her littl brother in a close just befor the polic enter their appartment.sixti year later, julia jarmond, an american journalist in paris, get the assign to write an articl about thi raid, a black page in the histori of france. she start dig archiv and through sarah' file discov a well kept secret about her own in-laws."
2669,288980,Freedom,"drama cubagoodingjr. samuel williamsadl plimpton sharonl vanessa petercousen two men separ by 100 year are unit in their search for freedom. in 1856 a slave, samuel woodward and hi family, escap from the monro plantat near richmond, virginia. a secret network of ordinari peopl known as the underground railroad guid the famili on their journey north to canada. they are relentlessli pursu by the notori slave hunter plimpton. hunt like a dog and haunt by the unthink suffer he and hi forbear have endured, samuel is forc to decid between reveng or freedom. 100 year earlier in 1748, john newton the captain of a slave trader sail from africa with a cargo of slaves, bound for america. on board is samuel' great grandfath whose surviv is tie to the fate of captain newton. the voyag chang newton' life forev and he creat a legaci that will inspir samuel and the live of million for gener to come. ship freedom slave"
2670,33,Unforgiven,"western clinteastwood billmunni genehackman littlebilldaggett morganfreeman nedlogan clinteastwood william munni is a retired, once-ruthless killer turn gentl widow and hog farmer. to help support hi two motherless children, he accept one last bounty-hunt mission to find the men who brutal a prostitute. join by hi former partner and a cocki greenhorn, he take on a corrupt sheriff. prostitut sheriff bounti regret rightandjustic reveng mutil onelastjob reput englishman"
2671,1951,Manderlay,"drama brycedallashoward grace isaachdebankolé timothi dannyglov wilhelm larsvontri in 1933, after leav dogville, grace margaret mulligan see a slave be punish at a cotton farm call manderlay. offici slaveri is illeg and grace stand up against the owner of the farm. she stay with some gangster in manderlay and tri to influenc the situation. but when harvest time come grace see the social and econom realiti of manderlay. southernusa slaveri duringcreditssting"
2672,12405,Slumdog Millionaire,"drama romanc devpatel jamalmalik freidapinto latika anilkapoor premkumar dannyboyl jamal malik is an impoverish indian teen who becom a contest on the hindi version of ‘who want to be a millionaire?’ but, after he wins, he is suspect of cheating. slum indianlead cheat suspicion gameshow orphan duringcreditssting"
2673,10998,Fatal Attraction,drama romanc thriller michaeldougla dangallagh glennclos alexforrest annearch bethgallagh adrianlyn a marri man' one night stand come back to haunt him when that lover begin to stalk him and hi family. sexualobsess wifehusbandrelationship deceivedwif marriagecrisi suspens lawyer extramaritalaffair eroticmovi
2674,114,Pretty Woman,"romanc comedi juliarobert vivianward richardger edwardlewi ralphbellami jamesmors garrymarshal when millionair wheeler-deal edward lewi enter a busi contract with hollywood hooker vivian ward, he lose hi heart in the bargain in thi charm romant comedy. after edward hire vivian as hi date for a week and give her a cinderella makeover, she return the favor by mellow the hardnos tycoon' outlook. can the poor prostitut and the rich capitalist live happili ever after? prostitut capit cinderella expensiverestaur sportscar workahol fireescap friendship losangel piano"
2675,9396,Crocodile Dundee II,adventur comedi paulhogan michaelj.'crocodile'dunde lindakozlowski suecharlton johnmeillon walterreilli johncornel australian outback expert protect hi new york love from gangster who'v follow her down under. newyork crocodil australia largeknif aftercreditssting
2676,319910,Broken Horses,"thriller mysteri drama crime maríavalverd vittoria vincentd'onofrio juliushench thomasjan gabrielheckum vidhuvinodchopra the bond of brotherhood, the law of loyalty, and the futil of violenc in the shadow of the us mexico border gang wars."
2677,2604,Born on the Fourth of July,"drama war tomcruis ronkov raymondj.barri mr.kovic carolinekava mrs.kovic oliverston the biographi of ron kovic. paralyz in the vietnam war, he becom an anti-war and pro-human right polit activist after feel betray by the countri he fought for. vietnamveteran posttraumaticstressdisord bar 1970 wheelchair vietnamwar desert spitinthefac drunken 1950 1960"
2678,864,Cool Runnings,"comedi leonrobinson dericebannock douge.doug sankacoffi rawled.lewi juniorbevil jonturteltaub when a jamaican sprinter is disqualifi from the olymp games, he enlist the help of a dishonor coach to start the first jamaican bobsl team. winter trainer olympicgam jamaica trainingcamp regga bobsleigh sport"
2679,14435,My Bloody Valentine,"mysteri horror jensenackl tomhannig jaimek sarahpalm kerrsmith axelpalm patricklussi ten year ago, a tragedi chang the town of harmoni forever. tom hanniger, an inexperienc coal miner, caus an accid in the tunnel that trap and kill five men and sent the onli survivor, harri warden, into a perman coma. but harri warden want revenge. exactli one year later, on valentine’ day, he woke up…and brutal murder twenty-two peopl with a pickax befor be killed. sheriff miner delus headinjuri remak slaughter blood aftercreditssting 3d"
2680,1931,Stomp the Yard,"drama music columbusshort dj meagangood april ne-yo richbrown sylvainwhit after the death of hi younger brother, a troubl 19-year-old street dancer from lo angel is abl to bypass juvenil hall by enrol in the histor black, truth univers in atlanta, georgia. but hi effort to get an educ and woo the girl he like are sidelin when he is court by the top two campu fraternities, both of which want and need hi fierc street-styl danc move to win the highli covet nation step show competition. loveatfirstsight lossofbroth breakdanc daughter"
2681,691,The Spy Who Loved Me,adventur action thriller rogermoor jamesbond barbarabach majoranyaamasova curdjürgen karlstromberg lewisgilbert russian and british submarin with nuclear missil on board both vanish from sight without a trace. england and russia both blame each other as jame bond tri to solv the riddl of the disappear ships. but the kgb also ha an agent on the case. londonengland submarin england assassin spi cairo terrorist egypt massmurd pyramid russia plannedmurd secretintelligenceservic kgb villain nuclearmissil tanker sphinx sardinien warhead jetski utopia murder shark killer britishsecretservic ski
2682,9877,Urban Legend,"horror thriller aliciawitt nataliesimon jaredleto paulgarden rebeccagayheart brendab jamieblank there' a campu killer on the loos who' make urban legends, like the one about eat pop rock and soda at the same time will make your stomach explod and the one about a psycho with an axe step into the backseat of your car at the ga station when not looking, into reality. colleg murder urbanlegend slasher killer death"
2683,62008,Good Deeds,"comedi drama romanc tylerperri glende phyliciarashād wilimenade thandienewton lindsey tylerperri businessman wesley deed is jolt out of hi script life when he meet lindsey, a singl mother who work on the clean crew in hi offic building. africanamerican singlemoth fiancéfiancéerelationship corpor richman-poorwoman"
2684,12227,White Fang,action adventur drama famili klausmariabrandau alexlarson ethanhawk jackconroy seymourcassel skunker randalkleis jack london' classic adventur stori about the friendship develop between a yukon gold hunter and the mix dog-wolf he rescu from the hand of a man who mistreat him. basedonnovel gold treasur coffin humananimalrelationship friendship alaska shootout dog prospector klondik yukon boydogrelationship goldmin
2685,13824,Superstar,"comedi famili mollyshannon marykatherinegallagh willferrel skycorrigan elainehendrix eviancarriegraham brucemcculloch orphan mari katherin gallagher, an ugli duckl at st. monica high school, ha a dream: to be kiss soulfully. she decid she can realiz thi dream if she becom a superstar, so her prayers, her fantasies, and her convers with her onli friend focu on achiev super-stardom."
2686,71688,The Iron Lady,"histori drama merylstreep margaretthatch anthonystewarthead geoffreyhow harrylloyd youngdenisthatch phyllidalloyd a look at the life of margaret thatcher, the former prime minist of the unit kingdom, with a focu on the price she paid for power. capit primeminist argentina margaretthatch britishoverseasterritori warpropaganda britishpolit britishprimeminist femalepolitician falklandswar politicallead femaleprimeminist rightw falkland womandirector 1980"
2687,15173,Jonah: A VeggieTales Movie,"action adventur anim comedi famili fantasi romanc philvisch archibaldasparagus/jonah/twippo/bobthetomato/mr.lunt/piratelunt/percypea/phillipepea/pagrape/piratepa/nezzer/kingtwistomer/cockneypea#2(voice) mikenawrocki larrythecucumber/piratelarry/jeanclaudepea/cockneypea#1/self-helptapevoice/jerrygourd/whoopingbbqpea(voice) timhodg khalil(voice) philvisch mikenawrocki get readi as bob the tomato, larri the cucumb and the rest of the veggi set sail on a whale of an adventur in big idea' first full-length, 3-d anim featur film. thi is the stori of jonah and the whale as you'v never seen it befor - a stori where we learn that one of the best gift you can give - or get - is a second chance."
2688,8291,Poetic Justice,"drama romanc janetjackson justic tupacamarushakur lucki reginak iesha johnsingleton in thi film, we see the world through the eye of main charact justice, a young african-american poet. a mail carrier invit a few friend along for a long overnight deliveri run. lossoflov sad losangel roadmovi"
2689,13950,All About the Benjamins,"action adventur comedi icecub bucum mikeepp reggi tommyflanagan williamson kevinbray bucum jackson (cube) is a bounti hunter with a lot of attitud and no interest in take on a partner. work at martinez bail bonds, jackson ha unorthodox method of track down low-lif criminals, but they work, and one day he hope to becom hi own boss and open up hi own privat investig firm. reggi wright (epps) is a slipperi con artist who is avoid the law, and jackson. dure a cat and mous chase, the two stumbl on a multi-million dollar diamond heist. hide from jackson, wright find himself in the thieves' getaway van and end up have to escap from them after they discov their booti is fake, much to the displeasur of their ruthless boss (flanagan). when wright meet up with hi girlfriend (mendes), he discov that hi recent purchas lotteri ticket is the sole winner of $60 million. unfortunately, hi wallet, which held the ticket, wa left in the thieves' van, so he persuad jackson to help him get it back. recordstor sexual autograph underwear paint safe sexualattract motorcycl juveniledelinqu stoner musicstor handoncrotch premaritalsex raisedmiddlefing employeremployeerelationship cupcak twentysometh moneybag sidewalk storem"
2690,12158,Vampire in Brooklyn,"comedi horror romanc eddiemurphi maximillian|pauly|guido angelabassett detectiveritaved allenpayn detectivejustic wescraven maximillian, the lone survivor of a race of vampires, come to brooklyn in search of a way to live past the next full moon. hi ticket to surviv is rita, a nypd detect who doesn't know she' half vampir -- and maximillian will do whatever' necessari to put her under hi spell. vampir halfvampir"
2691,11586,Exorcist II: The Heretic,"horror thriller fantasi lindablair reganmacneil richardburton fatherphiliplamont louisefletch dr.genetuskin johnboorman bizarr nightmar plagu regan macneil four year after her possess and exorcism. ha the demon returned? and if so, can the combin faith and knowledg of a vatican investig and a hypnot research specialist free her from it grasp? exorc examin pactwiththedevil possess priest devil demonicpossess locust"
2692,10008,An American Haunting,horror thriller donaldsutherland johnbel sissyspacek lucybel jamesd'arci richardpowel courtneysolomon base on the true event of the onli case in us histori where a spirit caus the death of a man. witch independentfilm curs suitor famili
2693,2830,My Boss's Daughter,"comedi romanc ashtonkutch tomstansfield tarareid lisataylor andyricht redtaylor davidzuck when a young man agre to housesit for hi boss, he think it'll be the perfect opportun to get close to the woman he desper ha a crush on – hi boss' daughter. but he doesn't plan on the long line of other houseguest that tri to keep him from hi mission. and he also ha to deal with the daughter' older brother, who' on the run from local drug dealers."
2694,12403,A Perfect Getaway,"thriller mysteri adventur millajovovich cydney timothyolyph nick stevezahn cliff davidtwohi for their honeymoon, newlyw cliff and cydney head to the tropic island of hawaii. while journey through the paradisa countrysid the coupl encount kale and cleo, two disgruntl hitchhik and nick and gina, two wild but well-mean spirit who help guid them through the lush jungles. the picturesqu waterfal and scenic mountainsid quickli give way to terror when cliff and cydney learn of a grisli murder that occur nearbi and realiz that they'r be follow by chanc acquaint that suspici fit the descript of the killers. hawaii honeymoon doublemurd murder"
2695,34563,Our Family Wedding,"comedi forestwhitak bradboyd americaferrera luciaramirez carlosmencia miguelramirez rickfamuyiwa the week lead up to a young couple' wed is comic and stressful, especi as their respect father tri to lay to rest their feud. interracialmarriag wed duringcreditssting"
2696,14557,Dead Man on Campus,"comedi tomeverettscott josh mark-paulgosselaar cooper poppymontgomeri rachel alancohn josh miller (tom everett scott) is a studiou and respons pre-m student enter colleg as a freshman. hi wild, hard-parti roommat cooper frederickson (mark-paul gosselaar), on the other hand, is a spoil rich kid who never studi and spend hi time get drunk and ogl co-eds. befor long, cooper' fun-fil lifestyl ha corrupt josh, and both are on the verg of flunk out. colleg drug fraternityhous pot teensuicid autopsyroom"
2697,10368,Tea with Mussolini,"comedi drama war cher elsaarmistan judidench arabella joanplowright marywallac francozeffirelli semi-autobiograph film direct by franco zeffirelli, tell the stori of young italian boy luca' upbring by a circl of english and american women, befor and dure world war ii. itali hotel lossofmoth ambassador worldwarii lossofpar widow benitomussolini independentfilm"
2698,10280,Thinner,"horror thriller robertjohnburk billyhalleck joemantegna richieginelli lucindajenney heidihalleck tomholland a fat lawyer find himself grow ""thinner"" when an old gypsi man place a hex on him. now the lawyer must call upon hi friend in organ crime to help him persuad the gypsi to lift the curse. time is run out for the desper lawyer as he draw closer to hi own death, and grow ever thinner. blowjob curs fatsuit stevenk"
2699,12637,"New York, New York","drama music romanc lizaminnelli francineevan robertdeniro jimmydoyl lionelstand tonyharwel martinscorses an egotist saxophon player and a young singer meet on v-j day and embark upon a strain and rocki romance, even as their career begin a long uphil climb. newyork jazz saxophonist fallinginlov"
2700,34152,Crooklyn,"comedi drama alfrewoodard carolyncarmichael delroylindo woodycarmichael davidpatrickkelli tonyeyes/jim spikele from spike lee come thi vibrant semi-autobiograph portrait of a school-teacher, her stubborn jazz-musician husband and their five kid live in '70 brooklyn. blackpeopl 1970 jazzmusician straßenkid dysfunctionalfamili independentfilm teacher urban parenthood"
2701,14434,I Think I Love My Wife,"comedi romanc chrisrock richardcoop kerrywashington nikkitru ginatorr brendacoop chrisrock richard cooper (rock) is a marri man and father of two who is just plain bore with marri life. not get ani sex from hi wife, he resort to ogl random women on the street to the point he take lunch late to look at them. when old crush nikki tru (kerri washington) visit hi offic to get a refer letter, she becom obsess with cooper and they begin a complic relationship."
2702,11470,Jason X,"horror sciencefict kanehodd jasonvoorhees/uber-jason lexadoig rowan chuckcampbel tsunaron jamesisaac in the year 2455, old earth is now a contamin planet abandon for centuri -- a brown world of violent storms, toxic landmass and poison seas. yet human have return to the deadli place that they onc fled, not to live, but to research the ancient, rust artifact of the long-gon civilizations. but it' not the harm environ that could prove fatal to the intrepid, young explor who have just land on old earth. for them, it' friday the 13th, and jason lives! placesandplanet spacemarin futur cryogen space slaughter seriesofmurd scientist freez"
2703,10741,Bobby,"histori drama anthonyhopkin johncasey heathergraham angela ashtonkutch fisher emilioestevez in 1968 the live of a retir doorman, hotel manager, loung singer, busboy, beautician and other intersect in the wake of robert f. kennedy' assassin at the ambassador hotel in lo angeles. hotel senat kitchen marriagecrisi polit xenophobia"
2704,24940,Head Over Heels,"comedi romanc monicapott amandapierc freddieprinzejr. jimwinston shalomharlow jade markwat ordinari singl girl amanda pierc (monica potter) unexpectedli find herself share an awesom manhattan apart with four sexi supermodels. determin to bring amanda into their world, the model give her the ultim makeover. the plan work fabul as amanda connect with next door charmer jim winston (freddi prinze, jr.). that is, until one night... supermodel stalk model"
2705,82679,Fun Size,"comedi victoriajustic wren jacksonnicol albert chelseahandl joy joshschwartz wren is invit to a halloween parti by her crush, aaron riley, but she is also forc by her mother to take her oddbal littl brother albert with her when she goe out trick-or-tr on halloween. when she goe to the parti instead, she lose him and must find him befor her mother find out. halloween friend littlebroth trickortr boyfriendgirlfriendrelationship"
2706,2013,The Diving Bell and the Butterfly,"drama mathieuamalr jean-dominiquebaubi emmanuelleseign célinedesmoulin marie-joséecroz henriettedurand julianschnabel ell franc editor jean-dominiqu bauby, who, in 1995 at the age of 43, suffer a stroke that paralyz hi entir body, except hi left eye. use that eye to blink out hi memoir, baubi eloqu describ the aspect of hi interior world, from the psycholog torment of be trap insid hi bodi to hi imagin stori from land he'd onli visit in hi mind. write lover(female) psychologicalstress dyinganddeath editor-in-chief french independentfilm patient disabl"
2707,1440,Little Children,"romanc drama katewinslet sarahpierc patrickwilson bradadamson jenniferconnelli kathyadamson toddfield the live of two lovelorn spous from separ marriages, a regist sex offender, and a disgrac ex-polic offic intersect as they struggl to resist their vulner and temptations. skateboard mother americanfootbal adulteri wifehusbandrelationship smalltown erotic vorort pedophilia loser infant housewif bourgeoisi deceivedwif playground stay-at-homedad castrat psychopath ex-cop children motherdaughterrelationship psychopathi masturb extramaritalaffair"
2708,18041,Gossip,"drama mysteri thriller joshuajackson beauedson jamesmarsden derrickwebb katehudson naomipreston davisguggenheim on a beauti colleg campus, someth ugli is about to be spread around. a bit of gossip that wa told is start to take a frighten turn. who could it have offend and how far will the person on the other side of the gossip handl the embarrass situation. colleg suspens gossip rumor socialexperi"
2709,28029,A Walk on the Moon,drama romanc dianelan pearlkantrowitz viggomortensen walkerjerom lievschreib martykantrowitz tonygoldwyn the world of a young housewif is turn upsid down when she ha an affair with a free-spirit blous salesman. adulteri woodstock 1960
2710,1123,Catch a Fire,"action drama thriller timrobbin nicvo derekluk patrickchamusso bonniehenna preciouschamusso phillipnoyc the true stori of anti-apartheid activist in south africa, and particularli the life of patrick chamusso, a timid foreman at secunda ctl, the largest synthet fuel plant in the world. patrick is wrongli accused, imprison and tortur for an attempt to bomb the plant, with the injustic transform the apolit worker into a radicalis insurgent, who then carri out hi own success sabotag mission. policebrut resist southafrica apartheid africannationalcongress rightandjustic"
2711,14033,Soul Survivors,"horror mysteri thriller elizadushku annabel melissasagemil cassi wesbentley matt stephencarpent a femal collag co-e freshman who wa involv in a fatal car crash discov she may not have surviv the tragedi after all when she becom caught between the world of the live and the dead a sort of limbo state of be between both the real and the spirit world in which the ghost of the afterlif want to collect her, or even worse, use her bodi in it transit state to enter our world hallucin carcrash death solesurvivor"
2712,87729,Jefferson in Paris,"drama romanc nicknolt thomasjefferson gretascacchi mariacosway thandienewton sallyhem jamesivori hi wife have recent died, thoma jefferson accept the post of unit state ambassador to pre-revolutionari france, though he find it difficult to adjust to life in a countri where the aristocraci subjug an increasingli restless peasantry. in paris, he becom smitten with cultur artist maria cosway, but, when hi daughter visit from virginia accompani by her attract slave, salli hemings, jefferson' attent are diverted. franc revolut biographi presid histori"
2713,16899,Easy Virtue,"comedi romanc jessicabiel laritawhittak benbarn johnwhittak kristinscottthoma mrs.whittak stephanelliott a young englishman marri a glamor american. when he bring her home to meet the parents, she arriv like a blast from the futur - blow their entrench british stuffi out the window."
2714,41317,Caravans,"action adventur drama romanc anthonyquinn zulffiqar jennifero'neil ellenjasp michaelsarrazin markmil jamesfargo thi epic adventure-drama base on jame michener' best-sel novel concern a young american embassi offici who is sent into the middle-eastern desert to find the miss daughter of a us senator. the young woman ha left her husband, a colonel in the shadom - she wa hi number two wife - and ha opt for the lifestyl of a nomad tribe. when the diplomat locat the girl he join the caravan and attempt to persuad the girl to return."
2715,245700,Mr. Turner,"histori drama timothyspal jmwturner dorothyatkinson hannahdanbi marionbailey sophiabooth mikeleigh eccentr british painter j.m.w. turner live hi last 25 year with gusto and secretli becom involv with a seasid landlady, while hi faith housekeep bear an unrequit love for him. painter"
2716,37842,Wild Grass,"drama romanc andrédussolli georgespalet sabineazéma margueritemuir emmanuelledevo josepha alainresnai marguerit lose her wallet, and it' found by georges, a seemingli happi head of family. as he look through the wallet and examin the photo of marguerite, he find he' fascin with her and her life, and soon hi curios about her becom an obsession. whiskey experimentalfilm wallet cultdirector"
2717,9045,Amen.,"drama histori ulrichtukur kurtgerstein mathieukassovitz riccardofontana ulrichmüh ss-arzt costa-gavra the film ""amen."" examin the link between the vatican and nazi germany. the central charact is kurt gerstein, a member of the institut for hygien of the waffen-ss who is horrifi by what he see in the death camps. moreover, he is shock to learn that the process he use to purifi water for hi troops, by use zyklon, serv as a basi to kill peopl in ga chambers. vatican pope concentrationcamp holocaust schutzstaffel nazi nazigermani doctor conscienc catholic euthanasia"
2718,44092,Reign of Assassins,"histori action michelleyeoh zengj jungwoo-sung jiangah-sheng wangxue-qi kingofdharmawheel johnwoo chao-binsu set in ancient china, zeng jing is a skill assassin who find herself in possess of a mystic buddhist monk' remains. she begin a quest to return the remain to it right rest place, and thu place herself in mortal danger becaus a team of assassin is in a deadli pursuit to possess the remain which hold an ancient power-wield secret. martialart swordfight wuxia"
2719,16005,The Lucky Ones,"comedi drama histori timrobbin fredcheav rachelmcadam coleedunn michaelpeña t.k.pool neilburg the stori revolv around three soldier — colee, t.k. and cheaver — who return from the iraq war after suffer injuri and learn that life ha move on without them. they end up on an unexpect road trip across the u.s. friendship war roadtrip independentfilm soldier"
2720,44754,Margaret,"drama annapaquin lisacohen mattdamon mr.aaron markruffalo jasonberston kennethlonergan a young woman wit a bu accident, and is caught up in the aftermath, where the question of whether or not it wa intent affect mani people' lives. newyork bu nightmar wit investig polic truth teacher blood student relationship famili"
2721,23988,Stan Helsing,"comedi horror diorabaird nadin leslienielsen kay stevehowey stanhels bozenga it' halloween night and video store clerk stan hels just got stuck with a last minut request to deliv some videos. with hi best friend, hi best friend' date, and a smoke hot ex-girlfriend wait to go to a party, stan convinc them to take a side trip to stormi night estat for the drop. but the group get lock insid and stan discov he' actual stan van helsing, descendan halloween slapstick duringcreditssting"
2722,43949,Flipped,"romanc drama madelinecarrol julianna""juli""bak callanmcauliff bryceloski rebeccademornay pastyloski robrein when juli meet bryce in the second grade, she know it' true love. after spend six year tri to convinc bryce the same, she' readi to give up - until he start to reconsider. shyness basedonnovel unrequitedlov neighbor familyrelationship firstcrush younglov oppositesattract adolescentboy basedonyoungadultnovel"
